filename	date	plate	index	control_1_mutant_0	line	diet	Exp	overfeeding	cholesterol	glucose	VAST	Imaged	age	tp53inp1_nwt	tp53inp1_dich	qRNA	protein	ldl	gluc	tc	tg	Anders_batch	pos_bio	Löpnr	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	CellInt_Tot	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	LiverLipN	LiverArea	LiverLipArea	LiverLipInt_Av	LiverLipIntBG	LiverLipInt_Tot	LiverLipInt_Av_Res	LiverLipInt_Tot_Res	vld_area	length	dorsal_area	lateral_area	file	batch	tank	batch_bio	tod	tank_n	batch_n	nr_tanks	intlength	intdorsal_area	intlateral_area	intangle	inteye_area	intcurvature	intpig_dorsal_tail	intldl	inttg	inttc	intgluc	intprotein	intLiverArea	intLiverLipN	intLiverLipArea	intLiverLipInt_Tot	intLiverLipInt_Tot_Res	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Tot	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_B02	220610	2	MD165	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		34.982429	4.5348206	3.9474336		2	20	216	152345	3809	3493	3725	1459	40	5.226e+08	1	3037105	99563	122	272	116	104	1	530212	32	8649.5938	7612.1113	276787	294.0044	-5.60e+07	130	4043.063	1002012	1304987	23_TP53INP1	3	9	6	2.466667	9	2	11	-.0584504	.0599771	-.197776	-.2588582	.590158	-.0284883	.9940974	2.028875		1.336251	.2643558		-.2593712	-2.600739	-2.83025	-2.83025	-.9925481	-.9641885	-1.404419	-1.372516	-1.284323	-1.736224	-1.590818	-1.341952	-.5710568	-.8364307	-.4329535	.5426386	-1.509904	-.7610923
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_F07	220610	2	MD209	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		16.742563	5.4069015	2.3480424	6.9368024	2	10	255																								4050.49	963132.3	1277323	23_TP53INP1	3	9	7	8.3	9	2	11	-.0159326	-.3503354	-.3864647	2.490232	-1.016646	1.37807	-.4127025	.5489911	.4218264	.3712857	.4610153																			
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_F01	220610	2	MD161	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		8.7796368	9.3233374	3.573108	4.3647296	2	17	213	171337	3360	3503	5218	1341	51	8.956e+08	1	2987202	97825	102	190	176	120	117	509368	8031	6191.279	5847.7688	4.97e+07	-217.8813	1.37e+07	56	3911.693	1085079	1238787	23_TP53INP1	3	9	6	2.116667	9	2	11	-.5403103	.8185495	-.6678376	-1.306186	-1.192537	.2007308	1.458376	.2344034	.2212436	1.067571	2.111271		-.4586137	.6135165	.4457	-.3448162	.4200915	-.3282556	-1.156265	-1.793985	-1.257044	-1.312592	-1.156265	-1.404419	-.6145757	-.8714744	-1.168219	-1.168219	.1219828	.1650152
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_B01	220610	2	MD157	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		13.033337	4.3604044	2.2799832	8.1059264	2	14	210																							10	3887.053	977009.3	1341309	23_TP53INP1	3	9	6	1.766667	9	2	11	-.6811719	-.214144	.0478141	-1.281552	-.5280601	-1.582058	1.108737	.3454851	.7023029	.3454851	.2543466																			
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_F09	220610	2	MD225	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		12.522893	5.7874458	2.9605752	10.054466	2	26	271	372132	6645	4564	8482	2806	56	3.124e+09	2	4607700	158109	135	256	172	137	105	663301	8376	5215.7623	4619.8659	4.37e+07	161.2289	2.19e+07	0	4391.494	1180349	1646662	23_TP53INP1	3	9	7	9.483334	9	2	11	1.542792	1.529716	2.174588	.0213346	.4385096	.5309484	1.839855	.3352298	1.097613	.6003657	.5830709		.7848216	.3759195	.4978289	-.4073909	.6205683	-.0608781	.2395494	.2899629	-.45984	-.2772953	-.5426386	-.5077189	.4463564	.3282556	.097499	.2270455	-.0426012	1.121357
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_F06	220610	2	MD201	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		10.515146	7.1034952	3.0286344	5.2220872	2	3	248															142	394616	11660	4939.2821	4553.2222	5.76e+07	-41.72979	3.65e+07	0	3846.1	863645.9	1198876	23_TP53INP1	3	9	7	5.816667	9	2	11	-.9645989	-1.114144	-.8832178	-1.79697	-1.090657	-.2828749	.9077032	.2643558	.2563697	.635509	1.059054		-1.365509	.9925481	1.031459	-.1995143	.9550847													
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_F03	220610	2	MD177	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		10.855442	8.4512565	3.1307232	8.8074008	2	30	226	100061	3849	3836	2528	826	26	2.698e+08	1	1795390	75638	113	154	125	113	15	464253	880	7369.917	5948.8437	6485527	849.2505	-3.07e+07	31	4054.283	1028240	1320045	23_TP53INP1	3	9	6	3.533333	9	2	11	-.0053107	.3619474	-.1224503	-.042679	1.236961	.3791918	.1489679	.2844549	.8264298	.7020861	1.556071		-.7228575	-1.611932	-1.704048	-1.656234	-.5244005	-1.736224	-1.793985	-1.341952	-.9641885	-2.252799	-1.931688	-2.017059	-1.372516	-1.437819	-.7857075	-1.893793	-1.341952	-.3411247
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_B03	220610	2	MD173	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		28.414716	5.0739251	3.1987824	7.2485688	2	27	223	190740	5019	4253	4637	1477	38	8.074e+08	1	1869404	92626	100	197	135	109													23_TP53INP1	3	9	6	3.183333	9	2	11								1.437489	.492214	.7719324	.3609368							-1.076836	-1.087765	-.6145757	-.6442436	-1.372516	-1.341952	-1.284323	-1.257044	-.9837413	-1.217797	-1.013797	-1.11002	-.50081
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_B09	220610	2	MD221	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		11.87633	6.2631263	3.4369896	3.2735472	2	22	267	387526	6568	7053	6214	2081	59	2.485e+09	1	3647889	142621	123	247	172	112	78	623474	6070	4997.8705	4347.0464	3.03e+07	244.3125	1.16e+07	94	4431.694	1135607	1560200	23_TP53INP1	3	9	7	9.216666	9	2	11	1.798904	1.269261	1.578692	.4522848	.4385096	1.439531	.5357877	.2945472	.1863885	.9024924	.7654302		.5787014	-.1462539	-.1285997	-.6781535	.4073909	.1588508	.3026771	.214577	1.205124	-.5567915	-.9449974	-.8894032	-.0791753	-.0547838	-.3800834	.0547838	-.0426012	-.4129931
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_B04	220610	2	MD181	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		21.064322	10.575963	3.8453448	7.3265104	2	34	230	117327	4889	5045	4634	1313	24	5.668e+08	1	750535	45561	84	169	101	56	11	595890	1024	6345.2979	5035.8241	6497585	831.8779	-2.01e+07	34	4180.736	943961.8	1313002	23_TP53INP1	3	9	6	4.066667	9	2	11	.6028475	-.568692	-.165381	-1.385311	-.998996	-1.959964	-1.06896	.8457658	.52552	1.236652	2.8893		.3324693	-1.756109	-1.570585	-1.611932	-.3324693	-1.972578	-1.683734	-.7369298	-.1897378	-1.635512	-1.372516	-1.437819	-1.858438	-1.736224	-1.683734	-1.590818	-1.736224	-2.017059
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_B07	220610	2	MD205	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		21.23447	5.1214932	3.8793744	8.183868	2	7	252	177143	4218	3804	10627	2840	42	1.983e+09	1	2130512	93532	110	173	145	116	27	418778	2233	4986.146	4422.8279	1.11e+07	148.9856	-8429912	5	3456.913	804070.8	1113416	23_TP53INP1	3	9	7	7.6	9	2	11	-2.174588	-1.604084	-1.236961	-2.172908	-1.260117	-2.837597	.0825485	.8880435	.7211502	1.279355	.3764751		-1.136341	-1.255486	-1.205768	-1.255486	-.1285997	-.8450942	-1.11002	-1.257044	-.9837413	-.6898456	-.140393	-.4734077	-1.066035	-.9261483	-.8714744	-1.357075	-.9076226	-.1158556
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_B06	220610	2	MD197	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		32.396179	7.5474636	2.9265456	9.352992	2	49	245																								3437.115	801364.1	929337.2	23_TP53INP1	3	9	6	5.55	9	2	11	-2.304645	-1.688557	-2.491741	-1.988029	-2.073394	-2.146687	-2.160917	1.744448	.9883991	.5773448	1.247115																			
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_G05	220610	2	MD194	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1																																3901.712	790672.3	1064667	23_TP53INP1	3	10		5.383333	10	2	11	-.6028475	-1.787151	-1.445544	1.168629	-1.214449	.5977601	.8749908																							
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_C04	220610	2	MD182	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		34.84631	9.957578	5.5468248	4.3647296	2	35	231	264661	4563	4796	3709	1192	58	9.744e+08	1	4619529	145844	157	218	176	133	22	538882	1605	5928.4442	5999.4658	9515153	-648.0688	-2.82e+07	9	4343.301	1111039	1558720	23_TP53INP1	3	10	6	4.15	10	2	11	1.387615	1.074478	1.542792	-.1391119	.6028475	-.294754	1.129299	1.958315	.2212436	2.8893	2.211127		-.1168527	-1.336471	-1.427318	-1.427318	-.4586137	.097499	-.6898456	-.9449974	-.3154405	-1.180342	-1.635512	-1.635512	.4734077	.0426012	.954549	-.6145757	.1219828	.8023853
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_G07	220610	2	MD210	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		18.546132	7.1986313	3.5390784	7.8721016	2	11	256																								3723.301	857769.2	1084810	23_TP53INP1	3	10	7	8.35	10	2	11	-1.387615	-1.177163	-1.334001	-.1283496	-1.700787		.2273193	.6414421	.6653345	1.025729	1.093598																			
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_G01	220610	2	MD162	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		32.36215	7.4206155	3.6411672	5.7676784	2	18	214	387570	5872	4551	4632	1485	66	1.757e+09	1	4722510	181028	128	293	184	117	12	558934	992	3282.755	3611.5537	3256493	-659.4047	-6961315	8	4279.814	1107001	1481155	23_TP53INP1	3	10	6	2.183333	10	2	11	1.034618	.9820262	1.016646	.9284167	1.28397	2.466702	1.26425	1.701746	.332781	1.11137	1.186256		.0466519	-1.704048	-1.611932	-1.950112	-.081702	.5216102	.3154405	-.1835469	-.4870631	-.8023853	-1.404419	-1.243748	.5710568	.7210581	-.2270455	.9355313	.4329535	-.0365124
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_G04	220610	2	MD186	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		15.721675	7.0876392	4.9002624	9.9765248	2	39	235	241781	3224	3350	6559	2243	75	1.505e+09	1	4371335	167700	138	236	168	158	10	494672	704	3799.5256	3817.1631	2674866	-369.4632	-9911636	39	4112.25	972119.4	1296822	23_TP53INP1	3	10	6	4.716667	10	2	11	.197776	-.2815861	-.2852877	-.7750707	-.3979352	.2592342	1.171923	.4826509	1.054118	2.270685	1.042247		-.5649717	-1.844459	-1.813418	-2.034905	-.1639539	1.13284	-.8023853	-1.858438	-1.372516	-.9449974	-.8894032	-.7529894	.3411247	.5285937	.296314	-.2520908	-.177363	2.120302
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_C01	220610	2	MD158	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1																							85	757658	7584	5251.0877	4640.2982	3.98e+07	174.0134	1.78e+07	4	4569.2	1217598	1673728	23_TP53INP1	3	10		1.833333	10	2	11	2.304645	1.843765	2.304645	.6250856	1.445544	1.7149							1.308518	.0058294	.2835644	-.4586137	.5513477													
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_C08	220610	2	MD214	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		16.061971	4.7568048	1.5993912	18.939809	2	15	260															26	436972	1889	5835.6522	5033.3557	1.10e+07	324.9554	-1.56e+07	18	4019.534	981644.9	1368390	23_TP53INP1	3	10	7	8.633333	10	2	11	-.197776	-.1808036	.1869563	-.7607465	-.3864647	1.472414	.941417	.5155373	2.521874	.2244672	.2894974		-.9550847	-1.281552	-1.281552	-1.281552	-.271448													
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_G08	220610	2	MD218	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		8.5754592	5.4703255	2.3140128	10.522116	2	19	264	471547	7038	7234	6454	1832	67	3.058e+09	1	4787241	181085	151	223	203	146	154	566802	12998	4993.6545	4409.8009	6.49e+07	170.8656	4.55e+07	55				23_TP53INP1	3	10	7	8.933333	10	2	11								.214553	1.24262	.3557768	.4772212		.081702	1.082411	1.255486	-.0934055	1.031459	.6072435	.8894032	.6145757	1.372516	-.3026771	-.9076226	-1.003678	.6592913	.7369298	.7774502	-.5146521	.9739183	1.509904
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_C06	220610	2	MD198	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		25.590259	7.5157516	3.8453448	9.1971088	2	1	246															109	499926	9456	4657.3747	4010.1121	4.40e+07	275.5239	2.92e+07	0	4196.792	1048114	1380682	23_TP53INP1	3	10	7	5.633333	10	2	11	.6946285	.481115	.2963679	-.5490389	.4679358	1.128542	1.427247	1.268461	.9266937	1.236652	1.226323		-.5110696	.4716042	.7534779	-.3947556	.8007855													
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_G02	220610	2	MD170	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		17.116889	5.2483413	3.062664	8.8074008	2	24	220	512289	5888	5193	9433	3161	87	4.914e+09	2	6271353	226753	159	287	217	137	38	593326	3744	5116.7198	4716.0689	1.92e+07	-43.94506	-3785216	2				23_TP53INP1	3	10	6	2.866667	10	2	11								.5716375	.8264298	.6593789	.4183713		.2835644	-1.031459	-.6929004	-.9925481	.011659	1.569614	1.044798	-.1650152	-.0304249	.3411247	-.3800834	-.2520908	1.257044	1.472905	1.034354	.8023853	1.388291	1.121357
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_C05	220610	2	MD190	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		21.506707	5.3910454	1.4292432	7.2485688	2	43	239	423139	6825	5522	7544	2209	62	3.264e+09	1	1185	522	12	15	13	11	105	769426	9328	5506.0992	4751.7225	5.14e+07	306.1011	2.80e+07	13	4385.197	1180423	1608037	23_TP53INP1	3	10	6	4.983333	10	2	11	1.445544	1.565818	1.989825	.7895558	1.214449	1.543427		.9171322	.492214	.2046599	.4449296		1.395747	.3759195	.6929004	-.3079248	.7848216	.3026771	.5146521	.4870631	.140393	-.2395494	-.6744897	-.7857075	-2.816542	-2.816542	-2.816542	-2.816542	-2.816542	-2.816542
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_G06	220610	2	MD202	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		8.7456072	5.8033019	3.4369896	7.1706272	2	4	249	155873	2998	2909	2299	676	52	4.004e+08	1	4459200	136211	156	211	196	118	39	312556	2901	4149.1672	3220.7831	1.20e+07	638.107	6320742	15	3903.121	956672.4	1320778	23_TP53INP1	3	10	7	5.933333	10	2	11	-.590158	-.4207837	-.1117559	-1.068919	.456118		1.030806	.2244672	.4540325	.9024924	.5945811		-1.813418	-1.002134	-.9736456	-1.205768	.271448	-.264672	-1.341952	-2.120302	-1.683734	-2.017059	-2.120302	-2.120302	.4063765	-.2021419	.9168461	-.7529894	.728971	.0304249
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_G09	220610	2	MD226	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		16.334208	9.0696412	2.1778944	7.7162184	2	27	272	423847	4762	3989	6904	1980	89	2.929e+09	1	5278329	193559	147	243	228	118	25	539614	2028	2778.86	2781.1439	5635528	-247.1887	4984335	14	4319.227	1057176	1450830	23_TP53INP1	3	10	7	9.55	10	2	11	1.214449	.5622979	.7357803	-.8042085	.0478141	.7106959	1.490987	.5377733	.617409	.3250097	1.815168		-.0934055	-1.308518	-1.230247	-1.704048	.2233594	1.635512	.5285937	-.8023853	-.8023853	-.3411247	-.7692455	-.9449974	.8364307	1.003678	.6367744	-.0243386	1.635512	.0304249
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_C07	220610	2	MD206	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		20.758056	3.6627397	2.382072	8.0279848	2	8	253	356861	4696	3713	11928	3427	76	4.270e+09	1	3582116	170038	132	214	181	120	64	511660	6346	5463.5857	4402.2753	3.47e+07	649.0991	1.53e+07	0	4200.922	1027911	1432332	23_TP53INP1	3	10	7	7.7	10	2	11	.7219276	.3503354	.6546209	-.6644803	1.071603	-.2474688	.0384884	.8049484	.6837019	.397336	.1947868		-.4457	-.3821831	-.0233196	-.5513477	.4716042	1.205124	.1281146	-.8364307	-1.044798	.0547838	.0669746	-.0547838	-.1526925	.5710568	-.0426012	-.6668712	.3540506	.1650152
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_C02	220610	2	MD166	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		17.89957	6.8180869	4.2537	10.366233	2	21	217	371463	5384	5112	6624	2051	69	2.435e+09	1	3921309	159173	136	243	179	122	88	457494	6527	4577.8494	4345.7965	2.99e+07	-174.3297	1.12e+07	0	4132.453	1114986	1312524	23_TP53INP1	3	10	6	2.533333	10	2	11	.2632306	1.114144	-.1761584	-.7049344	.2522505	-.0056969	1.012281	.5945811	1.201462	1.722704	.9935062		-.7534779	.0875522	.0349833	-.7077995	.3947556	.8023853	.214577	-.393196	-.1158556	-.5854392	-.8538215	-.9076226	.0913878	.3540506	.14654	-.0243386	.2709782	.3090526
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_C03	220610	2	MD174	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		25.079815	3.9005799	4.083552	5.455912	2	28	224	315355	5256	5185	6189	2404	60	2.065e+09	1	4349568	142885	147	263	150	111	53	419574	4828	4267.8782	4111.4317	2.06e+07	-225.7487	4628736	14	4066.097	971745.6	1340876	23_TP53INP1	3	10	6	3.35	10	2	11	.0371831	-.2929437	.0371831	-1.19001	-.8370893	.0512944	1.561435	1.247115	.2765819	1.509097	.2046599		-1.11438	-.5787014	-.4716042	-.9189159	.2114218	.220807	-.0913878	-.5285937	-.0608781	-.6592913	-.9641885	-.6898456	.3154405	-.0426012	.6367744	.393196	-.705366	-.4666131
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_C09	220610	2	MD222	0	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		0	1		23.650572	4.5823886	3.0966936	9.8206416	2	23	268	193632	3797	3154	4666	1474	51	9.105e+08	1	2831372	132935	118	195	173	124										4191.516	993876.9	1352136	23_TP53INP1	3	10	7	9.283334	10	2	11	.6678376	-.0490624	.1331588	.3595965	-.1117559	1.321413	.4856815	1.138705	1.037268	.6775304	.2743915							-.3282556	-1.044798	-1.404419	-1.635512	-1.284323	-1.312592	-1.312592	-.6744897	-.2520908	-.5999438	-1.044798	.0121684	.4129931
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_H05	220610	2	MD195	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		20.962234	7.3413354	3.1647528	4.9103208	2	47	243	171722	4293	3311	9562	3327	40	1.619e+09	1	2176749	88066	104	252	122	91	157	578069	11853	5230.308	4260.1694	6.20e+07	572.5931	4.43e+07	11	4073.917	976082.1	1329885	23_TP53INP1	3	11	6	5.416667	11	2	11	.0690934	-.2477242	-.0159326	-.5614833	-.3410701	2.04445	1.150349	.8320063	.2463033	.7397372	1.148008		.187635	1.136341	1.071998	-.1521486	1.011812	-.9641885	-1.13284	-1.180342	-1.472905	-.8714744	-.3540506	-.1342513	-1.044798	-1.003678	-1.11002	.140393	-1.404419	-1.284323
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_H09	220610	2	MD227	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		19.158665	8.3878325	3.1987824	5.5338536	2	28	273	287497	6117	4905	5384	1859	47	1.603e+09	1	3161883	138565	115	209	178	124	29	420986	1614	3031.5043	2949.9019	4892848	-180.7187	2297504	59	3926.222	936813.9	1211646	23_TP53INP1	3	11	7	9.616667	11	2	11	-.5037931	-.6608701	-.8221053	-1.234488	-1.05293	1.268707	.7820069	.7020861	.28673	.7719324	1.524383		-1.031459	-1.205768	-1.395747	-1.813418	.1285997	-.4870631	-.4063765	-.0304249	-.2772953	-.8894032	-1.066035	-.9641885	-.5285937	-.1158556	-.7210581	-.7774502	.2083554	.4129931
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_G03	220610	2	MD178	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		10.004702	6.5643906	3.4369896	9.7427	2	31	227	702642	6692	5537	4350	1307	105	2.903e+09	2	9431752	276673	182	325	234	130	2	594202	190	3278.2474	4809.9605	622867	-1985.999	-2.34e+07	0	4411.027	1183414	1608814	23_TP53INP1	3	11	6	3.616667	11	2	11	1.61675	1.604084	2.073394	-.8802509	-.329834	1.107259	2.84898	.2543466	1.020708	.9024924	.8320063		.2957227	-2.269206	-2.269206	-2.458459	-.3696707	2.252799	1.931688	.3540506	.2021419	-.3540506	-1.472905	-1.472905	2.120302	2.252799	1.736224	1.529205	1.736224	.6592913
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_H04	220610	2	MD187	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		31.034995	5.898438	2.3480424	8.8853424	2	40	236	45740	1906	1998	1069	264	24	51697096	1	675254	41416	76	141	86	73										3631.859		875743.4	23_TP53INP1	3	11	6	4.8	11	2	11	-1.855258		-2.859934	2.30304	-2.859934	.6961041		1.624603	.8541965	.3712857	.6295981							-1.972578	-2.443065	-2.443065	-2.252799	-2.816542	-2.816542	-2.816542	-2.017059	-1.858438	-1.858438	-2.120302	-1.931688	-1.635512
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_H01	220610	2	MD163	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		36.071376	7.3096234	2.0758056	8.4176928	2	19	215	100327	3716	3317	4773	1548	27	4.892e+08	2	1339105	60957	105	166	116	81	81	316606	6647	3184.7975	2329.7684	2.12e+07	656.708	2.57e+07		3542.94	839630.4	994385.4	23_TP53INP1	3	11	6	2.3	11	2	11	-2.073394	-1.373602	-2.073394	1.413711	-1.855258	.5441131	.6003911	2.211127	.7661623	.2743915	1.120389		-1.756109	-.081702	.0466519	-.9012755	.7534779	-1.683734	-1.736224	-1.472905	-1.404419	-1.793985	-1.284323	-1.205124	-1.509904	-1.549094	-1.024021	-1.736224	-1.509904	-1.549094
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_D07	220610	2	MD207	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2																							79	572128	7661	3177.0901	2792.8573	2.43e+07	138.1192	2.36e+07	10	4182.882	1022364	1415315	23_TP53INP1	3	11		7.766667	11	2	11	.6156348	.2365016	.5526422	1.443299	.1869563		.7094098						.1403644	-.1227241	.3079248	-.8499573	.6635525													
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_H03	220610	2	MD179	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		13.543781	8.5463926	4.1175816	4.8323792	2	32	228	198551	4617	4655	5333	1695	43	1.208e+09	1	2543299	93469	131	221	133	100	134	423287	11336	4856.8878	4229.2752	5.51e+07	233.2555	3.77e+07	141				23_TP53INP1	3	11	6	3.808333	11	2	11								.3764751	.2362617	1.57252	1.606755		-1.011812	.8668093	.9550847	-.2233594	.9736456	-.7940189	-1.003678	-.9076226	-.4329535	-1.066035	-1.087765	-1.044798	-.8538215	-.9449974	-.0791753	-.5639098	-1.168219	-.8804035
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_D08	220610	2	MD215	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		10.719324	6.2631263	4.3217592	6.7029776	2	16	261	295564	6874	6466	6295	2359	43	1.882e+09	2	2309425	79476	94	251	146	96	41	659014	3256	3197.7092	3354.6135	1.04e+07	-460.9933	3153975	22	4429.451	1110979	1546054	23_TP53INP1	3	11	7	8.716666	11	2	11	1.747743	1.055265	1.387615	.0854359	.8676367	1.623206	2.479467	.2743915	.4111891	1.840894	.7654302		.7380812	-.9368471	-.8499573	-1.308518	.1521486	-.7940189	-.3154405	.5146521	.8192893	-.7529894	-.9261483	-.705366	-1.024021	-1.284323	-1.437819	.1219828	-.8714744	-.9641885
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_D09	220610	2	MD223	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		12.114538	5.5813176	3.1307232	2.8058976	2	24	269																								3683.032	831241.4	1089924	23_TP53INP1	3	11	7	9.333333	11	2	11	-1.657306	-1.431895	-1.308576	-.9788389	-1.110116	.0855575	.7671666	.3046696	.1468271	.7020861	.5045149																			
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_H07	220610	2	MD211	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		25.862496	6.5009666	2.0758056	9.352992	2	12	257	223119	5872	4065	4557	1485	38	9.885e+08	3	2431462	95998	98	212	174	115										3998.5	865350.6	1210390	23_TP53INP1	3	11	7	8.433333	11	2	11	-.2963679	-1.094096	-.8370893	-.9962083	-1.36032		.6953402	1.312981	.9883991	.2743915	.8049484							-1.076836	-.8538215	-.1835469	-.7529894	-1.156265	-1.437819	-1.243748	-.9449974	-.9076226	-1.284323	-.7210581	.0547838	-.2021419
InsH2Bfabp_CD15_10dpf_VAST02_plate02_TP53INP1_220610_D01	220610	2	MD159	1	insH2Bfabp	CD15	TP53INP1	1	0	0	2	1	10		1	2		13.884077	6.7388068	2.9946048	5.6897368	2	15	211	406601	5647	5093	3871	1116	72	1.623e+09	1	4766870	146059	171	214	190	145	93	598747	8288	5549.8979	4493.5325	4.60e+07	634.736	2.56e+07	20				23_TP53INP1	3	11	6	1.925	11	2	11								.3868845	.3122325	.617842	.9470185		.3448162	.2054644	.4846749	-.3696707	.7380812	.9739183	.4329535	-.264672	-.1526925	-.8538215	-1.509904	-1.683734	.6145757	.0547838	1.455138	-.6668712	.5782331	1.437819
