index	filename	time	control_1_mutant_2_uninjected_0	plate	treatment	column	row	well	luminescenceplatea	luminescenceplateb	rlu_mean	rlu_percstdev	conc	rlublanksub	rsquared_gluglo	stdcurvefunction_gluglo	intercept_gluglo	slope_gluglo	blank_gluglo	maxstd_gluglo	glucconc_well_um	gluc	row384	column384	gluglo_assayfilename	assay_plate	date	experiment	gene	diet	fasted	age	luminiscence_d	delta_lum_d	luminiscence_dd	random_nr	assay_jitter	time_jitter	sirt1_dich	intgluc
SIRT1_022	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_F03	180	2	plate01	fasted	3	F	K03	69820	71200	70510	1.383928	NA	63913.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	1.775479	5.043975	K	3	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	70510	1380	1.019765	67	1.084	182.63	1	-1.251178
SIRT1_028	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_D04	180	1	plate01	fasted	4	D	G04	102400	102800	102600	.2756751	NA	96003.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.691239	7.645565	G	4	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	102600	400	1.003906	82	1.114	183.23	0	-.4903121
SIRT1_480	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_H02	180	1	plate06	fasted	2	H	O15	123700	130800	127250	3.94535	NA	118293.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	3.587461	10.19165	O	15	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	127250	7100	1.057397	38	2.026	181.47	0	.10646
SIRT1_138	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_B06	180	1	plate02	fasted	6	B	C19	72130	77080	74605	4.691614	NA	68008.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	1.892339	5.375964	C	19	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	74605	4950	1.068626	23	.996	180.87	0	-1.139852
SIRT1_347	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_C08	180	1	plate04	fasted	8	C	F21	92130	94150	93140	1.533558	NA	86543.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.421277	6.878627	F	21	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	93140	2020	1.021926	63	1.076	182.47	0	-.6574843
SIRT1_021	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_E03	180	2	plate01	fasted	3	E	I03	147900	132900	140400	7.55456	NA	133803.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.769946	10.71007	I	3	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	140400	15000	.8985801	22	.994	180.83	1	.2002253
SIRT1_129	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_A05	180	2	plate02	fasted	5	A	A18	196500	193500	195000	1.087857	NA	188403.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	5.328079	15.13659	A	18	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	195000	3000	.9847328	77	1.104	183.03	1	.8071758
SIRT1_255	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_G08	180	1	plate03	fasted	8	G	N08	147400	145900	146650	.7232596	NA	140053.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.948304	11.21677	N	8	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	146650	1500	.9898236	5	.96	180.15	0	.3014866
SIRT1_142	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_F06	180	1	plate02	fasted	6	F	K19	109000	109400	109200	.2590135	NA	102603.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.879585	8.180638	K	19	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	109200	400	1.00367	81	1.112	183.19	0	-.3416575
SIRT1_346	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_B08	180	1	plate04	fasted	8	B	D21	106800	101600	104200	3.528748	NA	97603.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.736898	7.77528	D	21	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	104200	5200	.9513109	99	1.148	183.91	0	-.4537622
SIRT1_350	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_F08	180	1	plate04	fasted	8	F	L21	294700	287100	290900	1.847374	NA	284303.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	8.064798	22.91136	L	21	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	290900	7600	.974211	72	1.094	182.83	0	1.538555
SIRT1_439	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_G09	180	2	plate05	fasted	9	G	M09	182800	195000	188900	4.566809	NA	179943.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	5.413324	15.37876	M	9	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	188900	12200	1.06674	86	2.122	183.39	1	.837745
SIRT1_027	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_C04	180	1	plate01	fasted	4	C	E04	78870	82150	80510	2.880773	NA	73913.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.060852	5.854692	E	4	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	80510	3280	1.041587	75	1.1	182.95	0	-.9515912
SIRT1_465	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_A01	180	2	plate06	fasted	1	A	A14	111200	110500	110850	.4465266	NA	101893.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	3.101748	8.811785	A	14	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	110850	700	.993705	26	2.002	180.99	1	-.1614498
SIRT1_020	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_D03	180	2	plate01	fasted	3	D	G03	149400	144600	147000	2.30892	NA	140403.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.958292	11.24515	G	3	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	147000	4800	.9678715	88	1.126	183.47	1	.3071941
SIRT1_446	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_F10	180	1	plate05	fasted	10	F	K10	121300	126400	123850	2.911784	NA	114893.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	3.486764	9.90558	K	10	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	123850	5100	1.042045	38	2.026	181.47	0	.0572478
SIRT1_252	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_D08	180	1	plate03	fasted	8	D	H08	280500	272100	276300	2.149727	NA	269703.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	7.648155	21.72771	H	8	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	276300	8400	.9700535	92	1.134	183.63	0	1.439531
SIRT1_585	20240516_GGTassay_7dpf_SIRT1_fasted_plate07_A04	180	1	plate07	fasted	4	A	B04	51260	54520	52890	4.358419	NA	43933.17	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	1.385169	3.93514	B	4	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	52890	3260	1.063597	67	2.084	182.63	0	-1.556601
SIRT1_344	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_H07	180	2	plate04	fasted	7	H	P20	80840	69860	75350	10.30396	NA	68753.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	1.913599	5.436362	P	20	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	75350	10980	.8641762	7	.964	180.23	1	-1.10909
SIRT1_136	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_H05	180	2	plate02	fasted	5	H	O18	225400	222400	223900	.947441	NA	217303.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	6.152804	17.47956	O	18	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	223900	3000	.9866903	65	1.08	182.55	1	.9776229
SIRT1_031	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_G04	180	1	plate01	fasted	4	G	M04	103600	104900	104250	.8817639	NA	97653.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.738325	7.779333	M	4	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	104250	1300	1.012548	66	1.082	182.59	0	-.4477303
SIRT1_024	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_H03	180	2	plate01	fasted	3	H	O03	269200	281800	275500	3.233955	NA	268903.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	7.625325	21.66286	O	3	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	275500	12600	1.046805	5	.96	180.15	1	1.409472
SIRT1_580	20240516_GGTassay_7dpf_SIRT1_fasted_plate07_D03	180	2	plate07	fasted	3	D	H03	135500	153300	144400	8.716413	NA	135443.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	4.095386	11.63462	H	3	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	144400	17800	1.131365	67	2.084	182.63	1	.3590399
SIRT1_342	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_F07	180	2	plate04	fasted	7	F	L20	135700	136900	136300	.6225445	NA	129703.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.652943	10.37768	L	20	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	136300	1200	1.008843	28	1.006	181.07	1	.1614498
SIRT1_578	20240516_GGTassay_7dpf_SIRT1_fasted_plate07_B03	180	2	plate07	fasted	3	B	D03	80250	88170	84210	6.650381	NA	75253.16	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	2.312762	6.570345	D	3	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	84210	7920	1.098692	69	2.088	182.71	1	-.7481862
SIRT1_444	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_D10	180	1	plate05	fasted	10	D	G10	60700	60400	60550	.3503419	NA	51593.17	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	1.612033	4.579638	G	10	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	60550	300	.9950576	7	1.964	180.23	0	-1.366637
SIRT1_472	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_H01	180	2	plate06	fasted	1	H	O14	59140	62760	60950	4.199716	NA	51993.17	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	1.623879	4.613293	O	14	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	60950	3620	1.061211	34	2.018	181.31	1	-1.339418
SIRT1_473	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_A02	180	1	plate06	fasted	2	A	A15	109200	108800	109000	.2594887	NA	100043.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	3.046957	8.656129	A	15	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	109000	400	.996337	27	2.004	181.03	0	-.205788
SIRT1_254	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_F08	180	1	plate03	fasted	8	F	L08	77810	73620	75715	3.913065	NA	69118.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	1.924016	5.465953	L	8	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	75715	4190	.9461509	89	1.128	183.51	0	-1.069637
SIRT1_479	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_G02	180	1	plate06	fasted	2	G	M15	65520	70400	67960	5.077518	NA	59003.17	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	1.831492	5.203102	M	15	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	67960	4880	1.074481	39	2.028	181.51	0	-1.193666
SIRT1_471	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_G01	180	2	plate06	fasted	1	G	M14	71650	78450	75050	6.40683	NA	66093.16	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	2.041473	5.799641	M	14	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	75050	6800	1.094906	93	2.136	183.67	1	-.9776229
SIRT1_251	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_C08	180	1	plate03	fasted	8	C	F08	130900	118500	124700	7.031374	NA	118103.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.321912	9.437249	F	8	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	124700	12400	.9052712	8	.966	180.27	0	-.0190733
SIRT1_248	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_H07	180	2	plate03	fasted	7	H	P07	115800	116800	116300	.6080024	NA	109703.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.082199	8.756247	P	7	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	116300	1000	1.008636	99	1.148	183.91	1	-.1835738
SIRT1_474	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_B02	180	1	plate06	fasted	2	B	C15	126000	128300	127150	1.279076	NA	118193.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	3.584499	10.18324	C	15	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	127150	2300	1.018254	27	2.004	181.03	0	.1009814
SIRT1_249	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_A08	180	1	plate03	fasted	8	A	B08	83520	84760	84140	1.042087	NA	77543.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.164442	6.148982	B	8	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	84140	1240	1.014847	74	1.098	182.91	0	-.8611954
SIRT1_441	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_A10	180	1	plate05	fasted	10	A	A10	71060	72400	71730	1.320958	NA	62773.17	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	1.943146	5.520302	A	10	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	71730	1340	1.018857	67	2.084	182.63	0	-1.060031
SIRT1_241	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_A07	180	2	plate03	fasted	7	A	B07	177900	176100	177000	.7190917	NA	170403.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	4.814408	13.6773	B	7	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	177000	1800	.9898819	13	.976	180.47	1	.6108418
SIRT1_143	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_G06	180	1	plate02	fasted	6	G	M19	119300	111900	115600	4.526462	NA	109003.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.062223	8.699496	M	19	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	115600	7400	.9379715	16	.982	180.59	0	-.1918929
SIRT1_132	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_D05	180	2	plate02	fasted	5	D	G18	132100	133800	132950	.9041606	NA	126353.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.557344	10.10609	G	18	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	132950	1700	1.012869	5	.96	180.15	1	.0955058
SIRT1_349	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_E08	180	1	plate04	fasted	8	E	J21	130800	131800	131300	.5385429	NA	124703.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.510257	9.972322	J	21	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	131300	1000	1.007645	65	1.08	182.55	0	.0736306
SIRT1_030	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_F04	180	1	plate01	fasted	4	F	K04	145900	143900	144900	.9759928	NA	138303.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.898364	11.0749	K	4	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	144900	2000	.986292	3	.956	180.07	0	.2730919
SIRT1_247	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_G07	180	2	plate03	fasted	7	G	N07	170900	160200	165550	4.570246	NA	158953.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	4.487657	12.74903	N	7	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	165550	10700	.9373903	26	1.002	180.99	1	.4841761
SIRT1_242	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_B07	180	2	plate03	fasted	7	B	D07	178300	170800	174550	3.03827	NA	167953.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	4.744493	13.47867	D	7	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	174550	7500	.957936	36	1.022	181.39	1	.5751093
SIRT1_026	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_B04	180	1	plate01	fasted	4	B	C04	118300	121300	119800	1.770718	NA	113203.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.182079	9.039998	C	4	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	119800	3000	1.025359	56	1.062	182.19	0	-.1009814
SIRT1_440	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_H09	180	2	plate05	fasted	9	H	O09	80320	87170	83745	5.783845	NA	74788.16	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	2.29899	6.531221	O	9	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	83745	6850	1.085284	71	2.092	182.79	1	-.7626835
SIRT1_253	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_E08	180	1	plate03	fasted	8	E	J08	149100	135300	142200	6.862218	NA	135603.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.821313	10.856	J	8	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	142200	13800	.9074447	23	.996	180.87	0	.2505347
SIRT1_244	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_D07	180	2	plate03	fasted	7	D	H07	266600	266700	266650	.0265182	NA	260053.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	7.372771	20.94537	H	7	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	266650	100	1.000375	28	1.006	181.07	1	1.339418
SIRT1_025	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_A04	180	1	plate01	fasted	4	A	A04	78160	77970	78065	.1721005	NA	71468.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	1.991078	5.656472	A	4	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	78065	190	.9975691	66	1.082	182.59	0	-1.031783
SIRT1_131	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_C05	180	2	plate02	fasted	5	C	E18	301600	307200	304400	1.300853	NA	297803.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	8.450051	24.00583	E	18	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	304400	5600	1.018568	10	.97	180.35	1	1.655485
SIRT1_135	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_G05	180	2	plate02	fasted	5	G	M18	82060	75260	78660	6.112797	NA	72063.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.008058	5.70471	M	18	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	78660	6800	.9171338	72	1.094	182.83	1	-1.013399
SIRT1_246	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_F07	180	2	plate03	fasted	7	F	L07	185100	166200	175650	7.608493	NA	169053.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	4.775883	13.56785	L	7	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	175650	18900	.897893	19	.988	180.71	1	.5912576
SIRT1_019	20240516_GGTassay_7dpf_SIRT1_fasted_plate01_C03	180	2	plate01	fasted	3	C	E03	127100	121600	124350	3.127533	NA	117753.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.311924	9.408874	E	3	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	124350	5500	.956727	78	1.106	183.07	1	-.0245238
SIRT1_476	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_D02	180	1	plate06	fasted	2	D	G15	135800	133600	134700	1.154889	NA	125743.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	3.808104	10.81848	G	15	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	134700	2200	.9837997	69	2.088	182.71	0	.2393044
SIRT1_352	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_H08	180	1	plate04	fasted	8	H	P21	118200	111200	114700	4.315386	NA	108103.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.036539	8.626533	P	21	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	114700	7000	.9407783	8	.966	180.27	0	-.2169326
SIRT1_338	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_B07	180	2	plate04	fasted	7	B	D20	141000	130400	135700	5.523458	NA	129103.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.635821	10.32904	D	20	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	135700	10600	.9248227	19	.988	180.71	1	.1394046
SIRT1_445	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_E10	180	1	plate05	fasted	10	E	I10	68150	66770	67460	1.446498	NA	58503.17	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	1.816683	5.161032	I	10	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	67460	1380	.9797506	75	2.1	182.95	0	-1.204851
SIRT1_256	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_H08	180	1	plate03	fasted	8	H	P08	81010	77460	79235	3.168081	NA	72638.75	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	2.024467	5.751326	P	8	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	79235	3550	.9561782	15	.98	180.55	0	-.9953517
SIRT1_343	20240516_GGTassay_7dpf_SIRT1_fasted_plate04_G07	180	2	plate04	fasted	7	G	N20	149700	154200	151950	2.094097	NA	145353.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	4.099551	11.64645	N	20	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	151950	4500	1.03006	91	1.132	183.59	1	.364858
SIRT1_245	20240516_GGTassay_7dpf_SIRT1_fasted_plate03_E07	180	2	plate03	fasted	7	E	J07	151300	130600	140950	10.38461	NA	134353.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	3.785641	10.75466	J	7	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	140950	20700	.8631857	59	1.068	182.31	1	.211357
SIRT1_448	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_H10	180	1	plate05	fasted	10	H	O10	97620	102600	100110	3.517523	NA	91153.16	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	2.783666	7.908141	O	10	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	100110	4980	1.051014	33	2.016	181.27	0	-.4059455
SIRT1_467	20240516_GGTassay_7dpf_SIRT1_fasted_plate06_C01	180	2	plate06	fasted	1	C	E14	233800	257500	245650	6.822076	NA	236693.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	7.094067	20.1536	E	14	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	245650	23700	1.101369	6	1.962	180.19	1	1.182628
SIRT1_144	20240516_GGTassay_7dpf_SIRT1_fasted_plate02_H06	180	1	plate02	fasted	6	H	O19	179100	192100	185600	4.952796	NA	179003.8	.9966736	y = 35041.9482854681 * x + ( 1697.49581175753 )	1697.496	35041.95	6596.25	1756625	5.059829	14.37451	O	19	20240920_gluGLO_SIRT1-01	1	20240516	GGTassay	SIRT1	fasted	1	7	185600	13000	1.072585	59	1.068	182.31	0	.7126102
SIRT1_433	20240516_GGTassay_7dpf_SIRT1_fasted_plate05_A09	180	2	plate05	fasted	9	A	A09	202800	218800	210800	5.367034	NA	201843.2	.9970179	y = 33764.8363388985 * x + ( -2836.85115240107 )	-2836.851	33764.84	8956.833	1698500	6.061928	17.22139	A	9	20241004_gluGLO_SIRT1-02	2	20240516	GGTassay	SIRT1	fasted	1	7	210800	16000	1.078895	41	2.032	181.59	1	.9430562
